epoch,accuracy,loss,val_accuracy,val_loss
0,0.05999999865889549,3.696223258972168,0.10750000178813934,3.348710060119629
1,0.14237500727176666,3.172694206237793,0.16500000655651093,3.0463624000549316
2,0.19812500476837158,2.8279194831848145,0.10499999672174454,3.9121179580688477
3,0.2626250088214874,2.5768823623657227,0.1899999976158142,3.3508410453796387
4,0.3190000057220459,2.3480947017669678,0.19499999284744263,3.0755786895751953
5,0.37599998712539673,2.1328113079071045,0.18250000476837158,3.4453911781311035
6,0.4091250002384186,1.9974565505981445,0.23999999463558197,3.1680262088775635
7,0.4584999978542328,1.8095873594284058,0.23000000417232513,3.121777057647705
8,0.4925000071525574,1.672994613647461,0.20999999344348907,3.682896137237549
9,0.5180000066757202,1.568495273590088,0.20000000298023224,3.5605556964874268
10,0.5531250238418579,1.4544988870620728,0.2224999964237213,3.821002721786499
11,0.5481250286102295,1.474532961845398,0.39250001311302185,1.944977879524231
12,0.5632500052452087,1.4480966329574585,0.33500000834465027,2.6004116535186768
13,0.5864999890327454,1.3335610628128052,0.3449999988079071,2.5808258056640625
14,0.6035000085830688,1.3074570894241333,0.29499998688697815,3.29997181892395
15,0.6330000162124634,1.1777290105819702,0.2874999940395355,3.826237678527832
16,0.6498749852180481,1.1080576181411743,0.2475000023841858,3.7670400142669678
17,0.6658750176429749,1.0617977380752563,0.3075000047683716,3.688063383102417
18,0.6790000200271606,1.0203273296356201,0.30250000953674316,3.569741725921631
19,0.6970000267028809,0.9719381928443909,0.3125,3.7107794284820557
20,0.7208750247955322,0.902615487575531,0.32249999046325684,3.9758684635162354
21,0.7166249752044678,0.9026879072189331,0.29750001430511475,4.168455600738525
22,0.7289999723434448,0.8441386818885803,0.27250000834465027,4.496591091156006
23,0.731374979019165,0.8544657230377197,0.24250000715255737,4.877109050750732
24,0.7393749952316284,0.817590594291687,0.2874999940395355,4.418050765991211
25,0.7555000185966492,0.7663239240646362,0.3050000071525574,4.510895252227783
26,0.7566249966621399,0.7838781476020813,0.3799999952316284,3.4326555728912354
0,0.054749999195337296,3.7135391235351562,0.0949999988079071,3.421243667602539
1,0.13600000739097595,3.192497968673706,0.1574999988079071,2.9870779514312744
2,0.19887499511241913,2.8607585430145264,0.20499999821186066,3.0341501235961914
3,0.2552500069141388,2.59121036529541,0.3050000071525574,2.479222059249878
4,0.3178749978542328,2.332340955734253,0.2824999988079071,2.493969202041626
5,0.374875009059906,2.09134840965271,0.2574999928474426,2.800421714782715
6,0.41612499952316284,1.9482723474502563,0.3050000071525574,2.5468411445617676
7,0.43825000524520874,1.851131796836853,0.29499998688697815,2.6343231201171875
8,0.4794999957084656,1.709492564201355,0.3199999928474426,2.778707981109619
9,0.5134999752044678,1.59149968624115,0.32249999046325684,2.6676723957061768
10,0.5485000014305115,1.4880529642105103,0.3375000059604645,2.4713993072509766
11,0.549875020980835,1.4367438554763794,0.3149999976158142,2.9033408164978027
12,0.5801249742507935,1.3737785816192627,0.35749998688697815,2.820054054260254
13,0.5957499742507935,1.3058974742889404,0.3375000059604645,2.542257308959961
14,0.6111249923706055,1.2324860095977783,0.27000001072883606,3.753793954849243
