epoch,accuracy,loss,val_accuracy,val_loss
0,0.035624999552965164,3.8889150619506836,0.04749999940395355,3.8905723094940186
1,0.057500001043081284,3.7453997135162354,0.04500000178813934,3.7664706707000732
2,0.07500000298023224,3.5254905223846436,0.042500000447034836,3.6279187202453613
3,0.10312499850988388,3.3205933570861816,0.05000000074505806,3.8499512672424316
4,0.14749999344348907,3.1451220512390137,0.07000000029802322,3.7355499267578125
5,0.15625,3.011103630065918,0.08250000327825546,3.880450963973999
6,0.2018750011920929,2.847146987915039,0.10750000178813934,3.406977653503418
7,0.25,2.6450653076171875,0.125,3.23860239982605
8,0.28437501192092896,2.4908945560455322,0.13500000536441803,3.1996326446533203
9,0.31312501430511475,2.3348636627197266,0.21250000596046448,2.886040449142456
10,0.34437501430511475,2.22628116607666,0.2574999928474426,2.6494414806365967
11,0.3531250059604645,2.1061251163482666,0.24250000715255737,2.6234374046325684
12,0.39125001430511475,2.008286476135254,0.29249998927116394,2.5622119903564453
13,0.4193750023841858,1.9101678133010864,0.3199999928474426,2.372622489929199
14,0.4350000023841858,1.8224663734436035,0.32249999046325684,2.2761495113372803
15,0.47062501311302185,1.7266335487365723,0.29249998927116394,2.553309202194214
16,0.47187501192092896,1.6914652585983276,0.32499998807907104,2.4866943359375
17,0.4793750047683716,1.6189477443695068,0.33250001072883606,2.3333849906921387
18,0.5037500262260437,1.5151830911636353,0.3700000047683716,2.1221420764923096
19,0.5506250262260437,1.3949458599090576,0.3425000011920929,2.3941307067871094
20,0.581250011920929,1.31355619430542,0.3675000071525574,2.1856696605682373
21,0.6012499928474426,1.245511770248413,0.39250001311302185,2.162956953048706
22,0.6012499928474426,1.2205864191055298,0.3499999940395355,2.307668447494507
23,0.6324999928474426,1.1053346395492554,0.3675000071525574,2.125562906265259
24,0.6681249737739563,1.0324203968048096,0.4050000011920929,2.101546049118042
25,0.6993749737739563,0.982323169708252,0.4099999964237213,1.9827128648757935
26,0.6875,0.9581519961357117,0.39250001311302185,2.1729538440704346
27,0.7106249928474426,0.8772538900375366,0.42500001192092896,2.116412878036499
28,0.7300000190734863,0.8363154530525208,0.4025000035762787,2.2745368480682373
29,0.734375,0.7929030060768127,0.42500001192092896,2.10709810256958
30,0.768750011920929,0.7273210883140564,0.4099999964237213,1.9954273700714111
31,0.7643749713897705,0.7153189182281494,0.39750000834465027,2.2097585201263428
32,0.7887499928474426,0.6920989155769348,0.42750000953674316,2.264230728149414
33,0.796875,0.6422457098960876,0.42500001192092896,2.156869649887085
34,0.8025000095367432,0.6093370318412781,0.4675000011920929,2.023466110229492
35,0.8237500190734863,0.5558218359947205,0.46000000834465027,2.058162212371826
36,0.8243749737739563,0.5417594313621521,0.4099999964237213,2.362088203430176
37,0.831250011920929,0.5175334811210632,0.45249998569488525,2.19014048576355
38,0.8637499809265137,0.4533759653568268,0.42750000953674316,2.4273922443389893
39,0.862500011920929,0.42927390336990356,0.4699999988079071,2.139901638031006
40,0.8818749785423279,0.38202276825904846,0.49000000953674316,2.044058322906494
41,0.8856250047683716,0.368224561214447,0.48750001192092896,2.134742498397827
42,0.8824999928474426,0.37372905015945435,0.4325000047683716,2.340547800064087
43,0.8774999976158142,0.3795303702354431,0.4300000071525574,2.496216297149658
44,0.887499988079071,0.3479512929916382,0.45750001072883606,2.2722737789154053
45,0.9162499904632568,0.2935238182544708,0.5049999952316284,2.1127071380615234
46,0.9056249856948853,0.3096378743648529,0.4975000023841858,2.058115005493164
47,0.921875,0.27046504616737366,0.47999998927116394,2.111835241317749
48,0.921875,0.25978949666023254,0.5099999904632568,2.1946792602539062
49,0.9200000166893005,0.2444714605808258,0.45750001072883606,2.524158239364624
50,0.9331250190734863,0.22798961400985718,0.5074999928474426,2.1921627521514893
51,0.9387500286102295,0.20876377820968628,0.4975000023841858,2.2799196243286133
52,0.940625011920929,0.19602476060390472,0.5099999904632568,2.310680627822876
53,0.9493749737739563,0.18521612882614136,0.5049999952316284,2.4038989543914795
54,0.9518749713897705,0.17508913576602936,0.49000000953674316,2.4442267417907715
55,0.9399999976158142,0.19039973616600037,0.47749999165534973,2.4662532806396484
56,0.9506250023841858,0.16324405372142792,0.5199999809265137,2.158355712890625
57,0.9581249952316284,0.15372979640960693,0.49000000953674316,2.29653263092041
58,0.965624988079071,0.14059604704380035,0.5350000262260437,2.286993980407715
59,0.9606249928474426,0.13334044814109802,0.47999998927116394,2.4279069900512695
60,0.9581249952316284,0.14237239956855774,0.5274999737739563,2.317898988723755
61,0.9556249976158142,0.14791418612003326,0.5299999713897705,2.2121758460998535
62,0.9618750214576721,0.13730834424495697,0.48750001192092896,2.352877140045166
63,0.9631249904632568,0.1338881552219391,0.4724999964237213,2.4616823196411133
64,0.9618750214576721,0.12638072669506073,0.5049999952316284,2.3869311809539795
65,0.9612500071525574,0.13378570973873138,0.5074999928474426,2.3862900733947754
66,0.9631249904632568,0.11660389602184296,0.4950000047683716,2.500690460205078
67,0.9737499952316284,0.10512088984251022,0.5699999928474426,2.0989673137664795
68,0.9762499928474426,0.09007256478071213,0.5199999809265137,2.39402174949646
69,0.971875011920929,0.09666724503040314,0.5224999785423279,2.30305552482605
70,0.9743750095367432,0.0926503837108612,0.5074999928474426,2.4166455268859863
71,0.9787499904632568,0.08026069402694702,0.5550000071525574,2.0955069065093994
72,0.9756249785423279,0.09650976210832596,0.5400000214576721,2.286780595779419
73,0.9725000262260437,0.092230424284935,0.5575000047683716,2.168870449066162
74,0.9775000214576721,0.07865482568740845,0.5575000047683716,2.1899468898773193
75,0.9768750071525574,0.07789488136768341,0.5975000262260437,2.1034927368164062
76,0.9831249713897705,0.07172121852636337,0.5950000286102295,2.1181719303131104
77,0.9768750071525574,0.0768560990691185,0.6050000190734863,2.05715274810791
78,0.9825000166893005,0.07840320467948914,0.6075000166893005,2.0810294151306152
