epoch,accuracy,loss,val_accuracy,val_loss
0,0.042249999940395355,3.9479830265045166,0.04749999940395355,3.897420883178711
1,0.12025000154972076,3.327059030532837,0.17000000178813934,3.832606315612793
2,0.19837500154972076,2.895167350769043,0.2849999964237213,3.7176952362060547
3,0.2842499911785126,2.5532426834106445,0.2574999928474426,3.605933904647827
4,0.3578749895095825,2.2397797107696533,0.3675000071525574,3.3865270614624023
5,0.44075000286102295,1.9341365098953247,0.4000000059604645,3.1348536014556885
6,0.49262499809265137,1.6906808614730835,0.38999998569488525,3.0012121200561523
7,0.5411249995231628,1.5129027366638184,0.42500001192092896,2.899980068206787
8,0.5807499885559082,1.3588582277297974,0.5,2.490647554397583
9,0.6168749928474426,1.242750644683838,0.4675000011920929,2.379619836807251
10,0.6504999995231628,1.1415003538131714,0.5450000166893005,2.0953683853149414
11,0.6664999723434448,1.0749273300170898,0.5024999976158142,1.9326251745224
12,0.6884999871253967,1.0032130479812622,0.5325000286102295,1.77602219581604
13,0.7049999833106995,0.9424426555633545,0.5575000047683716,1.6294413805007935
14,0.7262499928474426,0.8828902244567871,0.5625,1.5689619779586792
15,0.7437499761581421,0.7970553040504456,0.5774999856948853,1.5559501647949219
16,0.7611250281333923,0.7474212050437927,0.6000000238418579,1.3964393138885498
17,0.7681249976158142,0.7296553254127502,0.6100000143051147,1.3515585660934448
18,0.7908750176429749,0.679985761642456,0.6200000047683716,1.3042773008346558
19,0.7870000004768372,0.6523241400718689,0.6150000095367432,1.3279510736465454
20,0.8086249828338623,0.6017550826072693,0.637499988079071,1.3269180059432983
21,0.8165000081062317,0.5643525123596191,0.6449999809265137,1.3194737434387207
22,0.8242499828338623,0.5215122699737549,0.6175000071525574,1.3606191873550415
23,0.8328750133514404,0.5013285875320435,0.612500011920929,1.4339228868484497
24,0.8507500290870667,0.4723745584487915,0.6274999976158142,1.5288668870925903
25,0.8482499718666077,0.45560333132743835,0.6700000166893005,1.4791803359985352
26,0.8518750071525574,0.46271437406539917,0.6449999809265137,1.3519657850265503
27,0.8728749752044678,0.38943466544151306,0.6600000262260437,1.5130828619003296
28,0.8707500100135803,0.4009897708892822,0.6449999809265137,1.4648247957229614
29,0.8723750114440918,0.40594375133514404,0.6299999952316284,1.4188271760940552
30,0.8728749752044678,0.3856692910194397,0.6575000286102295,1.541703462600708
31,0.8892499804496765,0.349382609128952,0.6399999856948853,1.4537006616592407
32,0.8861250281333923,0.3485677242279053,0.6549999713897705,1.725292682647705
33,0.8882499933242798,0.3404916822910309,0.6225000023841858,1.6820148229599
34,0.8892499804496765,0.3425242304801941,0.6675000190734863,1.5404974222183228
35,0.9057499766349792,0.29700425267219543,0.6625000238418579,1.6497994661331177
36,0.9041249752044678,0.28969648480415344,0.6700000166893005,1.539405345916748
37,0.9131249785423279,0.28012895584106445,0.6675000190734863,1.6608232259750366
38,0.9096249938011169,0.2715266942977905,0.6524999737739563,1.491405963897705
39,0.9053750038146973,0.29671046137809753,0.6200000047683716,1.6278196573257446
40,0.905875027179718,0.2907665967941284,0.6499999761581421,1.5104269981384277
0,0.0442500002682209,3.847407579421997,0.057500001043081284,3.8858695030212402
1,0.10737500339746475,3.3367135524749756,0.12999999523162842,3.813450336456299
2,0.19237500429153442,2.9176769256591797,0.20250000059604645,3.7336742877960205
3,0.2815000116825104,2.539872169494629,0.24500000476837158,3.641674757003784
4,0.36000001430511475,2.2009596824645996,0.17749999463558197,3.524844169616699
5,0.43700000643730164,1.8984113931655884,0.25,3.344045639038086
6,0.49412500858306885,1.6718262434005737,0.24500000476837158,3.1719069480895996
7,0.5494999885559082,1.4880616664886475,0.36000001430511475,2.982443332672119
8,0.5831249952316284,1.3622010946273804,0.4300000071525574,2.7205541133880615
9,0.6212499737739563,1.2102004289627075,0.48500001430511475,2.5811517238616943
10,0.6497499942779541,1.1200385093688965,0.5425000190734863,2.2475500106811523
11,0.6727499961853027,1.031404972076416,0.5249999761581421,2.076577663421631
12,0.7005000114440918,0.9592224359512329,0.6000000238418579,1.7724040746688843
13,0.7260000109672546,0.848631739616394,0.5575000047683716,1.701433539390564
14,0.7362499833106995,0.8268160223960876,0.5649999976158142,1.6347829103469849
15,0.75,0.7731788754463196,0.5975000262260437,1.4574706554412842
16,0.765500009059906,0.7262465953826904,0.6050000190734863,1.4870080947875977
17,0.768625020980835,0.7166340947151184,0.612500011920929,1.4000730514526367
18,0.7902500033378601,0.6462571024894714,0.5950000286102295,1.4129465818405151
19,0.7982500195503235,0.6214044094085693,0.6075000166893005,1.465649127960205
20,0.8125,0.5740368366241455,0.5600000023841858,1.6088950634002686
21,0.8187500238418579,0.5455271601676941,0.5950000286102295,1.538539171218872
22,0.8383749723434448,0.5040257573127747,0.625,1.4209707975387573
23,0.8401250243186951,0.4843759834766388,0.6050000190734863,1.7159342765808105
24,0.8413749933242798,0.4766032099723816,0.6324999928474426,1.4751514196395874
25,0.8457499742507935,0.465285986661911,0.6050000190734863,1.6160300970077515
26,0.8619999885559082,0.4353479743003845,0.625,1.5622282028198242
27,0.8658750057220459,0.4068421721458435,0.625,1.6445215940475464
28,0.8734999895095825,0.38579806685447693,0.6524999737739563,1.5480717420578003
29,0.8728749752044678,0.38368716835975647,0.637499988079071,1.567291259765625
