epoch,accuracy,loss,val_accuracy,val_loss
0,0.028750000521540642,3.9833695888519287,0.032499998807907104,3.9062700271606445
1,0.04675000160932541,3.7553277015686035,0.02500000037252903,3.8960721492767334
2,0.08749999850988388,3.507249355316162,0.032499998807907104,3.835972309112549
3,0.1302500069141388,3.2457468509674072,0.11500000208616257,3.775113105773926
4,0.18649999797344208,2.9676549434661865,0.16249999403953552,3.6950292587280273
5,0.23600000143051147,2.7338004112243652,0.1574999988079071,3.704108953475952
6,0.27787500619888306,2.584200620651245,0.1599999964237213,3.622805595397949
7,0.3089999854564667,2.4335052967071533,0.16249999403953552,3.595428705215454
8,0.31987500190734863,2.3991732597351074,0.20999999344348907,3.39066219329834
9,0.3333750069141388,2.340481996536255,0.32249999046325684,3.3395636081695557
10,0.35712501406669617,2.2190985679626465,0.2549999952316284,3.295717239379883
11,0.3922500014305115,2.0932438373565674,0.24250000715255737,3.165907382965088
12,0.41487500071525574,2.0204806327819824,0.23000000417232513,3.1535255908966064
13,0.4206250011920929,1.973854899406433,0.3375000059604645,2.897479772567749
14,0.45625001192092896,1.8425283432006836,0.3149999976158142,2.7634241580963135
15,0.4657500088214874,1.7877051830291748,0.32249999046325684,2.780377149581909
16,0.4925000071525574,1.6920928955078125,0.32499998807907104,2.673067569732666
17,0.5048750042915344,1.6365692615509033,0.26249998807907104,2.9144272804260254
18,0.5208749771118164,1.6052228212356567,0.30000001192092896,2.772014856338501
19,0.5192499756813049,1.5951566696166992,0.23000000417232513,3.3043200969696045
20,0.5371249914169312,1.5445822477340698,0.25,3.0713629722595215
21,0.5473750233650208,1.5077135562896729,0.24500000476837158,3.15944242477417
22,0.5617499947547913,1.4467930793762207,0.26750001311302185,3.5642261505126953
23,0.5666249990463257,1.4283217191696167,0.19499999284744263,4.379058837890625
24,0.5576249957084656,1.482292890548706,0.2574999928474426,3.612576961517334
25,0.5914999842643738,1.3657370805740356,0.25,4.1128621101379395
26,0.5981249809265137,1.3252320289611816,0.20250000059604645,5.107295513153076
27,0.5995000004768372,1.3375128507614136,0.28999999165534973,3.47700834274292
28,0.6104999780654907,1.2944146394729614,0.21250000596046448,4.742079257965088
