epoch,accuracy,loss,val_accuracy,val_loss
0,0.03375000134110451,3.854458808898926,0.04749999940395355,3.8502891063690186
1,0.08062499761581421,3.5391652584075928,0.05999999865889549,3.635709762573242
2,0.13124999403953552,3.2786006927490234,0.07999999821186066,3.5676522254943848
3,0.15625,3.088803768157959,0.06750000268220901,3.7054924964904785
4,0.1912499964237213,2.9136383533477783,0.08749999850988388,3.428701162338257
5,0.2150000035762787,2.7175493240356445,0.11500000208616257,3.387918710708618
6,0.2593750059604645,2.5691616535186768,0.13500000536441803,3.306342363357544
7,0.29249998927116394,2.42615008354187,0.20999999344348907,2.922194719314575
8,0.34562501311302185,2.2496752738952637,0.2224999964237213,2.8712592124938965
9,0.39750000834465027,2.090383768081665,0.26249998807907104,2.785935878753662
10,0.4281249940395355,1.933915376663208,0.2775000035762787,2.6541733741760254
11,0.4662500023841858,1.7900242805480957,0.27000001072883606,2.7416160106658936
12,0.4962500035762787,1.6515769958496094,0.2750000059604645,2.693401575088501
13,0.518750011920929,1.539007306098938,0.30250000953674316,2.613931179046631
14,0.5737500190734863,1.3991479873657227,0.3425000011920929,2.261096239089966
15,0.5806249976158142,1.3263466358184814,0.3700000047683716,2.2555530071258545
16,0.6025000214576721,1.2367308139801025,0.3400000035762787,2.475104570388794
17,0.6543750166893005,1.1187694072723389,0.4099999964237213,2.1288063526153564
18,0.675000011920929,1.0567318201065063,0.41749998927116394,2.056095838546753
19,0.7018749713897705,0.9899670481681824,0.4424999952316284,2.0239477157592773
20,0.7200000286102295,0.9021680951118469,0.4300000071525574,1.9888421297073364
21,0.7118750214576721,0.8590455055236816,0.4124999940395355,2.0399205684661865
22,0.7568749785423279,0.75762939453125,0.38499999046325684,2.1413846015930176
23,0.7681249976158142,0.7294543385505676,0.42250001430511475,2.04213547706604
24,0.8056250214576721,0.6643885970115662,0.48750001192092896,1.9104924201965332
25,0.8018749952316284,0.6299002170562744,0.4449999928474426,1.9988354444503784
26,0.8043749928474426,0.6324902772903442,0.4449999928474426,2.0677642822265625
27,0.8224999904632568,0.55082106590271,0.45500001311302185,1.9748257398605347
28,0.8537499904632568,0.4792638421058655,0.4424999952316284,2.0409975051879883
29,0.8662499785423279,0.44937360286712646,0.5074999928474426,1.9207451343536377
